Year,WZ2008_Code,Economic_Activity,Employee_Size_Class,Enterprises,Local units,Persons employed,Turnover,Turnover per enterprise,Turnover per person employed,Input of goods,Gross capital formation,Disposal of tangible fixed assets,Gross yield ratio,Expenditure
2011,WZ08-4726,Retail sale of tobacco products,6 to 19 persons employed,864.0,1239.0,7001.0,829.0,959.0,118.0,662.0,5.0,1.0,20.2,806.0
2011,WZ08-4726,Retail sale of tobacco products,20 or more persons employed,57.0,669.0,3439.0,623.0,10983.0,181.0,471.0,7.0,0.0,24.3,583.0
2011,WZ08-4729,Other retail sale of food,1 to 2 persons employed,3158.0,3212.0,4475.0,375.0,119.0,84.0,262.0,12.0,1.0,30.0,329.0
2011,WZ08-4729,Other retail sale of food,3 to 5 persons employed,1331.0,1474.0,4862.0,358.0,269.0,74.0,251.0,3.0,0.0,29.9,337.0
2011,WZ08-4729,Other retail sale of food,6 to 19 persons employed,1264.0,1600.0,11892.0,904.0,715.0,76.0,572.0,40.0,2.0,36.7,834.0
2011,WZ08-4729,Other retail sale of food,20 or more persons employed,346.0,1047.0,17103.0,1228.0,3551.0,72.0,790.0,46.0,2.0,35.7,1193.0
2011,WZ08-473,Retail sale of automotive fuel,1 to 2 persons employed,632.0,632.0,972.0,481.0,761.0,495.0,444.0,4.0,1.0,7.7,470.0
2011,WZ08-473,Retail sale of automotive fuel,3 to 5 persons employed,1133.0,1163.0,4163.0,983.0,868.0,236.0,780.0,9.0,0.0,20.6,869.0
2011,WZ08-473,Retail sale of automotive fuel,6 to 19 persons employed,4601.0,5098.0,47853.0,7757.0,1686.0,162.0,6490.0,48.0,12.0,16.3,7477.0
2011,WZ08-473,Retail sale of automotive fuel,20 or more persons employed,1114.0,2844.0,36921.0,6714.0,6026.0,182.0,5385.0,52.0,5.0,19.8,6414.0
2011,WZ08-474,Retail sale of information a. communication equip.,1 to 2 persons employed,10579.0,10603.0,13568.0,1281.0,121.0,94.0,852.0,17.0,5.0,33.5,1071.0
2011,WZ08-474,Retail sale of information a. communication equip.,3 to 5 persons employed,4425.0,4724.0,15744.0,1805.0,408.0,115.0,1228.0,33.0,4.0,31.9,1640.0
2011,WZ08-474,Retail sale of information a. communication equip.,6 to 19 persons employed,3832.0,5448.0,33886.0,4179.0,1091.0,123.0,2798.0,56.0,8.0,33.0,3961.0
2011,WZ08-474,Retail sale of information a. communication equip.,20 or more persons employed,941.0,4540.0,59848.0,14926.0,15861.0,249.0,11235.0,167.0,13.0,24.7,15077.0
2011,WZ08-4741,"Retail sale of computers,peripheral units,software",1 to 2 persons employed,5496.0,5513.0,6869.0,671.0,122.0,98.0,441.0,13.0,3.0,34.3,558.0
2011,WZ08-4741,"Retail sale of computers,peripheral units,software",3 to 5 persons employed,1539.0,1585.0,5368.0,748.0,486.0,139.0,543.0,19.0,0.0,27.4,673.0
2011,WZ08-4741,"Retail sale of computers,peripheral units,software",6 to 19 persons employed,1914.0,2304.0,17316.0,1946.0,1017.0,112.0,1291.0,31.0,3.0,33.7,1818.0
2011,WZ08-4741,"Retail sale of computers,peripheral units,software",20 or more persons employed,188.0,709.0,10106.0,2126.0,11327.0,210.0,1548.0,19.0,1.0,27.2,2052.0
2011,WZ08-4742,Retail sale of telecommunications equipment,1 to 2 persons employed,1702.0,1707.0,2529.0,215.0,126.0,85.0,129.0,1.0,2.0,40.0,180.0
2011,WZ08-4742,Retail sale of telecommunications equipment,3 to 5 persons employed,940.0,1078.0,3187.0,255.0,271.0,80.0,132.0,5.0,3.0,48.1,217.0
2011,WZ08-4742,Retail sale of telecommunications equipment,6 to 19 persons employed,678.0,1609.0,5950.0,778.0,1148.0,131.0,483.0,8.0,1.0,37.9,726.0
2011,WZ08-4742,Retail sale of telecommunications equipment,20 or more persons employed,155.0,2831.0,12369.0,1794.0,11583.0,145.0,1161.0,30.0,2.0,35.3,1808.0
2011,WZ08-4743,Retail sale of audio and video equipment,1 to 2 persons employed,3381.0,3383.0,4171.0,395.0,117.0,95.0,282.0,2.0,0.0,28.5,333.0
2011,WZ08-4743,Retail sale of audio and video equipment,3 to 5 persons employed,1946.0,2061.0,7188.0,802.0,412.0,112.0,553.0,10.0,0.0,31.0,750.0
2011,WZ08-4743,Retail sale of audio and video equipment,6 to 19 persons employed,1240.0,1534.0,10620.0,1455.0,1173.0,137.0,1024.0,17.0,5.0,29.6,1416.0
2011,WZ08-4743,Retail sale of audio and video equipment,20 or more persons employed,598.0,1000.0,37373.0,11006.0,18390.0,294.0,8527.0,118.0,10.0,22.5,11218.0
2011,WZ08-475,Retail sale of other household equipment,1 to 2 persons employed,24687.0,25173.0,34557.0,2904.0,118.0,84.0,1822.0,54.0,26.0,37.2,2460.0
2011,WZ08-475,Retail sale of other household equipment,3 to 5 persons employed,12872.0,13796.0,46657.0,5694.0,442.0,122.0,3339.0,104.0,12.0,41.3,5262.0
2011,WZ08-475,Retail sale of other household equipment,6 to 19 persons employed,10465.0,13664.0,96746.0,11766.0,1124.0,122.0,7353.0,252.0,35.0,37.5,11153.0
2011,WZ08-475,Retail sale of other household equipment,20 or more persons employed,2375.0,10396.0,259319.0,41243.0,17365.0,159.0,25453.0,590.0,278.0,38.3,40799.0
2011,WZ08-4751,Retail sale of textiles,1 to 2 persons employed,3311.0,3364.0,4695.0,214.0,65.0,46.0,125.0,0.0,0.0,41.7,181.0
2011,WZ08-4751,Retail sale of textiles,3 to 5 persons employed,1822.0,2049.0,6536.0,298.0,163.0,46.0,163.0,7.0,0.0,45.2,269.0
2011,WZ08-4751,Retail sale of textiles,6 to 19 persons employed,1158.0,1644.0,10232.0,742.0,641.0,73.0,423.0,13.0,2.0,43.0,734.0
2011,WZ08-4751,Retail sale of textiles,20 or more persons employed,152.0,2001.0,10669.0,906.0,5942.0,85.0,443.0,11.0,0.0,51.0,892.0
2011,WZ08-4752,"Retail sale of hardware, paints and glass",1 to 2 persons employed,6378.0,6391.0,8679.0,933.0,146.0,107.0,616.0,28.0,8.0,33.9,778.0
2011,WZ08-4752,"Retail sale of hardware, paints and glass",3 to 5 persons employed,3254.0,3406.0,12257.0,1419.0,436.0,116.0,971.0,17.0,4.0,31.6,1278.0
2011,WZ08-4752,"Retail sale of hardware, paints and glass",6 to 19 persons employed,2312.0,3386.0,21878.0,3057.0,1322.0,140.0,2068.0,57.0,9.0,32.4,2888.0
2011,WZ08-4752,"Retail sale of hardware, paints and glass",20 or more persons employed,754.0,2809.0,121348.0,18323.0,24291.0,151.0,12012.0,215.0,12.0,34.4,18373.0
2011,WZ08-4753,"Retail sale of carpets, rugs, wall a. floor cover.",1 to 2 persons employed,2525.0,2525.0,3531.0,212.0,84.0,60.0,114.0,3.0,1.0,46.1,185.0
2011,WZ08-4753,"Retail sale of carpets, rugs, wall a. floor cover.",3 to 5 persons employed,1436.0,1492.0,5223.0,324.0,226.0,62.0,177.0,10.0,1.0,45.2,276.0
2011,WZ08-4753,"Retail sale of carpets, rugs, wall a. floor cover.",6 to 19 persons employed,1112.0,1347.0,9937.0,737.0,663.0,74.0,382.0,13.0,0.0,48.2,712.0
2011,WZ08-4753,"Retail sale of carpets, rugs, wall a. floor cover.",20 or more persons employed,149.0,930.0,10988.0,1121.0,7534.0,102.0,582.0,21.0,3.0,48.1,1085.0
2011,WZ08-4754,Retail sale of electrical household appliances,1 to 2 persons employed,4740.0,4796.0,6294.0,436.0,92.0,69.0,278.0,6.0,3.0,36.2,359.0
2011,WZ08-4754,Retail sale of electrical household appliances,3 to 5 persons employed,2148.0,2320.0,7636.0,641.0,298.0,84.0,395.0,13.0,1.0,38.4,557.0
2011,WZ08-4754,Retail sale of electrical household appliances,6 to 19 persons employed,1458.0,1902.0,13123.0,1634.0,1121.0,125.0,1071.0,40.0,3.0,34.5,1537.0
2011,WZ08-4754,Retail sale of electrical household appliances,20 or more persons employed,229.0,523.0,11890.0,2644.0,11532.0,222.0,1812.0,29.0,2.0,31.5,2594.0
2011,WZ08-4759,"Retail sale of furniture, lighting equipment etc.",1 to 2 persons employed,7733.0,8097.0,11358.0,1108.0,143.0,98.0,688.0,16.0,14.0,37.9,957.0
2011,WZ08-4759,"Retail sale of furniture, lighting equipment etc.",3 to 5 persons employed,4212.0,4529.0,15004.0,3012.0,715.0,201.0,1633.0,57.0,7.0,45.8,2882.0
2011,WZ08-4759,"Retail sale of furniture, lighting equipment etc.",6 to 19 persons employed,4425.0,5384.0,41576.0,5595.0,1265.0,135.0,3410.0,131.0,20.0,39.1,5281.0
2011,WZ08-4759,"Retail sale of furniture, lighting equipment etc.",20 or more persons employed,1090.0,4132.0,104425.0,18249.0,16738.0,175.0,10603.0,313.0,260.0,41.9,17856.0
2011,WZ08-476,Retail sale of cultural and recreation goods,1 to 2 persons employed,11543.0,11733.0,16225.0,1270.0,110.0,78.0,876.0,11.0,2.0,31.0,1106.0
2011,WZ08-476,Retail sale of cultural and recreation goods,3 to 5 persons employed,8295.0,8923.0,29639.0,2506.0,302.0,85.0,1703.0,30.0,2.0,32.0,2280.0
2011,WZ08-476,Retail sale of cultural and recreation goods,6 to 19 persons employed,6287.0,8309.0,54923.0,4737.0,753.0,86.0,3005.0,104.0,4.0,36.6,4455.0
2011,WZ08-476,Retail sale of cultural and recreation goods,20 or more persons employed,819.0,4391.0,59363.0,7501.0,9154.0,126.0,4542.0,177.0,9.0,39.5,7357.0
2011,WZ08-4761,Retail sale of books,1 to 2 persons employed,1222.0,1222.0,1973.0,154.0,126.0,78.0,115.0,1.0,1.0,25.2,140.0
2011,WZ08-4761,Retail sale of books,3 to 5 persons employed,1714.0,1740.0,6319.0,535.0,312.0,85.0,379.0,2.0,0.0,29.2,493.0
2011,WZ08-4761,Retail sale of books,6 to 19 persons employed,1185.0,1507.0,10067.0,805.0,679.0,80.0,549.0,9.0,1.0,31.8,774.0
2011,WZ08-4761,Retail sale of books,20 or more persons employed,128.0,1307.0,15706.0,2018.0,15819.0,128.0,1218.0,35.0,4.0,39.6,1911.0
2011,WZ08-4762,Retail sale of newspapers and stationery,1 to 2 persons employed,2282.0,2290.0,3283.0,252.0,111.0,77.0,184.0,1.0,0.0,26.9,224.0
2011,WZ08-4762,Retail sale of newspapers and stationery,3 to 5 persons employed,2363.0,2654.0,8027.0,566.0,239.0,70.0,398.0,2.0,1.0,29.6,515.0
2011,WZ08-4762,Retail sale of newspapers and stationery,6 to 19 persons employed,1597.0,2318.0,13634.0,814.0,509.0,60.0,517.0,8.0,0.0,36.5,768.0
2011,WZ08-4762,Retail sale of newspapers and stationery,20 or more persons employed,124.0,1418.0,10707.0,1383.0,11110.0,129.0,890.0,23.0,2.0,35.7,1378.0
2011,WZ08-4763,Retail sale of music and video recordings,1 to 2 persons employed,709.0,709.0,868.0,52.0,74.0,60.0,31.0,0.0,0.0,41.4,41.0
2011,WZ08-4763,Retail sale of music and video recordings,3 to 5 persons employed,394.0,537.0,1348.0,71.0,181.0,53.0,41.0,0.0,0.0,42.3,68.0
2011,WZ08-4763,Retail sale of music and video recordings,6 to 19 persons employed,111.0,150.0,958.0,139.0,1259.0,145.0,93.0,25.0,0.0,33.5,124.0
2011,WZ08-4763,Retail sale of music and video recordings,20 or more persons employed,24.0,34.0,936.0,166.0,6764.0,177.0,116.0,1.0,0.0,30.2,165.0
2011,WZ08-4764,Retail sale of sporting equipment,1 to 2 persons employed,5258.0,5356.0,7415.0,619.0,118.0,83.0,416.0,6.0,1.0,32.8,527.0
2011,WZ08-4764,Retail sale of sporting equipment,3 to 5 persons employed,3058.0,3201.0,11151.0,1119.0,366.0,100.0,737.0,23.0,1.0,34.1,1011.0
2011,WZ08-4764,Retail sale of sporting equipment,6 to 19 persons employed,2687.0,3272.0,24113.0,2477.0,922.0,103.0,1524.0,59.0,2.0,38.5,2303.0
2011,WZ08-4764,Retail sale of sporting equipment,20 or more persons employed,424.0,1057.0,23901.0,3092.0,7301.0,129.0,1786.0,103.0,3.0,42.2,3049.0
2011,WZ08-4765,Retail sale of games and toys,1 to 2 persons employed,2072.0,2156.0,2686.0,193.0,93.0,72.0,130.0,3.0,0.0,32.5,173.0
2011,WZ08-4765,Retail sale of games and toys,3 to 5 persons employed,766.0,791.0,2794.0,215.0,281.0,77.0,148.0,3.0,0.0,31.4,193.0
2011,WZ08-4765,Retail sale of games and toys,6 to 19 persons employed,708.0,1063.0,6151.0,501.0,708.0,82.0,322.0,4.0,0.0,35.7,486.0
2011,WZ08-4765,Retail sale of games and toys,20 or more persons employed,119.0,575.0,8112.0,843.0,7056.0,104.0,532.0,15.0,0.0,36.9,853.0
2011,WZ08-477,Retail sale of other goods,1 to 2 persons employed,43744.0,44739.0,62466.0,4308.0,98.0,69.0,2737.0,87.0,11.0,36.5,3710.0
2011,WZ08-477,Retail sale of other goods,3 to 5 persons employed,32814.0,35838.0,117796.0,8667.0,264.0,74.0,5387.0,98.0,15.0,37.8,7783.0
2011,WZ08-477,Retail sale of other goods,6 to 19 persons employed,33644.0,44680.0,314200.0,38999.0,1159.0,124.0,27408.0,468.0,42.0,29.7,36610.0
2011,WZ08-477,Retail sale of other goods,20 or more persons employed,6818.0,66574.0,607646.0,71165.0,10438.0,117.0,43143.0,1488.0,184.0,39.4,69644.0
2011,WZ08-4771,Retail sale of clothing,1 to 2 persons employed,9429.0,9762.0,13716.0,798.0,85.0,58.0,486.0,15.0,2.0,39.1,698.0
2011,WZ08-4771,Retail sale of clothing,3 to 5 persons employed,8328.0,9380.0,30062.0,1840.0,221.0,61.0,1102.0,19.0,2.0,40.1,1716.0
2011,WZ08-4771,Retail sale of clothing,6 to 19 persons employed,4842.0,7465.0,41086.0,3175.0,656.0,77.0,1889.0,39.0,7.0,40.5,3049.0
2011,WZ08-4771,Retail sale of clothing,20 or more persons employed,1464.0,25625.0,263038.0,26723.0,18256.0,102.0,14238.0,716.0,107.0,46.7,26543.0
2011,WZ08-4772,Retail sale of footwear and leather goods,1 to 2 persons employed,1896.0,1989.0,2855.0,181.0,96.0,64.0,104.0,1.0,0.0,42.6,157.0
2011,WZ08-4772,Retail sale of footwear and leather goods,3 to 5 persons employed,2437.0,2726.0,8926.0,452.0,185.0,51.0,269.0,4.0,1.0,40.5,424.0
2011,WZ08-4772,Retail sale of footwear and leather goods,6 to 19 persons employed,2033.0,3284.0,17432.0,1014.0,499.0,58.0,545.0,18.0,1.0,46.3,981.0
2011,WZ08-4772,Retail sale of footwear and leather goods,20 or more persons employed,525.0,7148.0,61108.0,6296.0,11985.0,103.0,3327.0,168.0,3.0,47.2,6114.0
2011,WZ08-4773,Dispensing chemist,1 to 2 persons employed,323.0,327.0,486.0,40.0,123.0,82.0,27.0,0.0,0.0,31.2,33.0
2011,WZ08-4773,Dispensing chemist,3 to 5 persons employed,1649.0,1688.0,7014.0,1403.0,851.0,200.0,1024.0,5.0,1.0,27.0,1249.0
2011,WZ08-4773,Dispensing chemist,6 to 19 persons employed,13992.0,15659.0,144081.0,25057.0,1791.0,174.0,19001.0,206.0,17.0,24.2,23463.0
2011,WZ08-4773,Dispensing chemist,20 or more persons employed,2539.0,5123.0,77345.0,14123.0,5563.0,183.0,10773.0,132.0,16.0,23.7,13471.0
2011,WZ08-4774,Retail sale of medical and orthopaedic goods,1 to 2 persons employed,1328.0,1328.0,2124.0,125.0,94.0,59.0,66.0,5.0,1.0,47.3,102.0
2011,WZ08-4774,Retail sale of medical and orthopaedic goods,3 to 5 persons employed,836.0,892.0,3195.0,240.0,287.0,75.0,116.0,5.0,0.0,51.6,218.0
2011,WZ08-4774,Retail sale of medical and orthopaedic goods,6 to 19 persons employed,1308.0,2141.0,13641.0,1243.0,951.0,91.0,673.0,26.0,2.0,45.9,1175.0
2011,WZ08-4774,Retail sale of medical and orthopaedic goods,20 or more persons employed,578.0,4872.0,30027.0,2553.0,4420.0,85.0,1110.0,98.0,5.0,56.5,2485.0
2011,WZ08-4775,Retail sale of cosmetic and toilet articles,1 to 2 persons employed,2220.0,2220.0,2827.0,160.0,72.0,57.0,98.0,9.0,1.0,38.6,125.0
2011,WZ08-4775,Retail sale of cosmetic and toilet articles,3 to 5 persons employed,1156.0,1164.0,4004.0,188.0,163.0,47.0,112.0,6.0,1.0,40.6,166.0
2011,WZ08-4775,Retail sale of cosmetic and toilet articles,6 to 19 persons employed,734.0,1053.0,5833.0,394.0,537.0,68.0,245.0,8.0,0.0,37.8,380.0
2011,WZ08-4775,Retail sale of cosmetic and toilet articles,20 or more persons employed,125.0,14116.0,88778.0,12383.0,99390.0,139.0,8444.0,158.0,20.0,31.8,12302.0
2011,WZ08-4776,"Retail sale of flowers,plants,seeds,fertil.,anim.",1 to 2 persons employed,7326.0,7444.0,10821.0,614.0,84.0,57.0,374.0,11.0,1.0,39.1,515.0
2011,WZ08-4776,"Retail sale of flowers,plants,seeds,fertil.,anim.",3 to 5 persons employed,7450.0,7920.0,25832.0,1231.0,165.0,48.0,696.0,18.0,5.0,43.4,1076.0
2011,WZ08-4776,"Retail sale of flowers,plants,seeds,fertil.,anim.",6 to 19 persons employed,4081.0,5382.0,35499.0,2245.0,550.0,63.0,1301.0,72.0,6.0,42.0,2078.0
2011,WZ08-4776,"Retail sale of flowers,plants,seeds,fertil.,anim.",20 or more persons employed,637.0,4930.0,39308.0,3257.0,5114.0,83.0,1843.0,96.0,4.0,43.4,3142.0
2011,WZ08-4777,Retail sale of watches and jewellery,1 to 2 persons employed,4057.0,4235.0,6130.0,618.0,152.0,101.0,440.0,14.0,1.0,28.8,551.0
2011,WZ08-4777,Retail sale of watches and jewellery,3 to 5 persons employed,2722.0,3030.0,9377.0,919.0,337.0,98.0,567.0,7.0,1.0,38.2,789.0
2011,WZ08-4777,Retail sale of watches and jewellery,6 to 19 persons employed,1481.0,2423.0,12388.0,1552.0,1048.0,125.0,1066.0,25.0,1.0,31.3,1444.0
2011,WZ08-4777,Retail sale of watches and jewellery,20 or more persons employed,204.0,1672.0,18709.0,2637.0,12935.0,141.0,1658.0,47.0,1.0,37.1,2510.0
2011,WZ08-4778,Other retail sale of new goods,1 to 2 persons employed,12257.0,12500.0,17040.0,1322.0,108.0,78.0,854.0,23.0,4.0,35.4,1137.0
2011,WZ08-4778,Other retail sale of new goods,3 to 5 persons employed,7102.0,7666.0,25610.0,2113.0,297.0,82.0,1326.0,31.0,3.0,37.2,1900.0
2011,WZ08-4778,Other retail sale of new goods,6 to 19 persons employed,4621.0,6326.0,39432.0,4164.0,901.0,106.0,2607.0,64.0,7.0,37.4,3893.0
2011,WZ08-4778,Other retail sale of new goods,20 or more persons employed,706.0,2839.0,27490.0,3049.0,4317.0,111.0,1666.0,70.0,28.0,45.4,2933.0
2011,WZ08-4779,Retail sale of second-hand goods in stores,1 to 2 persons employed,4908.0,4933.0,6467.0,450.0,92.0,70.0,287.0,9.0,1.0,36.2,391.0
2011,WZ08-4779,Retail sale of second-hand goods in stores,3 to 5 persons employed,1134.0,1372.0,3777.0,283.0,250.0,75.0,176.0,3.0,0.0,38.0,245.0
2011,WZ08-4779,Retail sale of second-hand goods in stores,6 to 19 persons employed,552.0,947.0,4808.0,155.0,281.0,32.0,81.0,10.0,0.0,47.9,147.0
2011,WZ08-4779,Retail sale of second-hand goods in stores,20 or more persons employed,41.0,248.0,1843.0,143.0,3532.0,78.0,84.0,2.0,1.0,41.6,143.0
2011,WZ08-478,Retail sale via stalls and markets,1 to 2 persons employed,4162.0,4229.0,6010.0,341.0,82.0,57.0,207.0,3.0,1.0,39.3,278.0
2011,WZ08-478,Retail sale via stalls and markets,3 to 5 persons employed,1393.0,1578.0,5106.0,316.0,227.0,62.0,197.0,11.0,2.0,37.6,267.0
2011,WZ08-478,Retail sale via stalls and markets,6 to 19 persons employed,742.0,1003.0,6727.0,318.0,429.0,47.0,192.0,10.0,1.0,39.8,283.0
2011,WZ08-478,Retail sale via stalls and markets,20 or more persons employed,104.0,299.0,4074.0,249.0,2386.0,61.0,154.0,9.0,0.0,38.0,240.0
2011,WZ08-4781,"Retail sale via stalls, markets of food,bev.,tob.",1 to 2 persons employed,2034.0,2067.0,3043.0,205.0,101.0,67.0,132.0,2.0,1.0,35.7,170.0
2011,WZ08-4781,"Retail sale via stalls, markets of food,bev.,tob.",3 to 5 persons employed,1126.0,1293.0,4120.0,262.0,233.0,64.0,168.0,9.0,2.0,35.9,222.0
2011,WZ08-4781,"Retail sale via stalls, markets of food,bev.,tob.",6 to 19 persons employed,620.0,765.0,5627.0,262.0,422.0,47.0,163.0,9.0,1.0,37.9,233.0
2011,WZ08-4781,"Retail sale via stalls, markets of food,bev.,tob.",20 or more persons employed,88.0,231.0,3584.0,230.0,2613.0,64.0,144.0,9.0,0.0,37.5,222.0
2011,WZ08-4782,"Retail sale v.stalls,markets of text.,cloth.,foot.",1 to 2 persons employed,1385.0,1418.0,1975.0,83.0,60.0,42.0,45.0,1.0,0.0,45.5,67.0
2011,WZ08-4782,"Retail sale v.stalls,markets of text.,cloth.,foot.",3 to 5 persons employed,151.0,165.0,546.0,29.0,192.0,53.0,17.0,1.0,0.0,41.7,25.0
2011,WZ08-4782,"Retail sale v.stalls,markets of text.,cloth.,foot.",6 to 19 persons employed,,,,,,,,,,,
2011,WZ08-4782,"Retail sale v.stalls,markets of text.,cloth.,foot.",20 or more persons employed,,,,,,,,,,,
2011,WZ08-4789,Retail sale via stalls and markets of other goods,1 to 2 persons employed,743.0,743.0,992.0,54.0,72.0,54.0,30.0,0.0,0.0,43.7,42.0
2011,WZ08-4789,Retail sale via stalls and markets of other goods,3 to 5 persons employed,117.0,119.0,441.0,25.0,213.0,56.0,12.0,1.0,0.0,50.1,21.0
2011,WZ08-4789,Retail sale via stalls and markets of other goods,6 to 19 persons employed,,,,,,,,,,,
2011,WZ08-4789,Retail sale via stalls and markets of other goods,20 or more persons employed,,,,,,,,,,,
2011,WZ08-479,"Retail trade not in stores, stalls or markets",1 to 2 persons employed,16160.0,16315.0,19271.0,2622.0,162.0,136.0,1854.0,28.0,4.0,29.3,2318.0
2011,WZ08-479,"Retail trade not in stores, stalls or markets",3 to 5 persons employed,4378.0,4712.0,14459.0,3489.0,797.0,241.0,2802.0,36.0,6.0,19.7,3270.0
2011,WZ08-479,"Retail trade not in stores, stalls or markets",6 to 19 persons employed,2669.0,3330.0,22306.0,7142.0,2676.0,320.0,5679.0,77.0,6.0,20.5,6792.0
2011,WZ08-479,"Retail trade not in stores, stalls or markets",20 or more persons employed,1105.0,2274.0,89106.0,23612.0,21369.0,265.0,14421.0,319.0,19.0,38.9,23398.0
2011,WZ08-4791,Retail sale via mail order houses or via Internet,1 to 2 persons employed,9398.0,9551.0,11341.0,1635.0,174.0,144.0,1089.0,18.0,3.0,33.4,1442.0
2011,WZ08-4791,Retail sale via mail order houses or via Internet,3 to 5 persons employed,2593.0,2904.0,8541.0,1218.0,470.0,143.0,812.0,14.0,4.0,33.3,1094.0
2011,WZ08-4791,Retail sale via mail order houses or via Internet,6 to 19 persons employed,1706.0,2134.0,14447.0,3024.0,1772.0,209.0,2000.0,30.0,1.0,33.9,2771.0
2011,WZ08-4791,Retail sale via mail order houses or via Internet,20 or more persons employed,891.0,1716.0,77109.0,19549.0,21940.0,254.0,11064.0,249.0,12.0,43.4,19436.0
2011,WZ08-4799,"Other retail sale not in stores, stalls or markets",1 to 2 persons employed,6761.0,6764.0,7930.0,987.0,146.0,124.0,764.0,10.0,1.0,22.6,876.0
2011,WZ08-4799,"Other retail sale not in stores, stalls or markets",3 to 5 persons employed,1784.0,1808.0,5918.0,2271.0,1273.0,384.0,1990.0,22.0,2.0,12.4,2176.0
2011,WZ08-4799,"Other retail sale not in stores, stalls or markets",6 to 19 persons employed,963.0,1196.0,7859.0,4118.0,4278.0,524.0,3679.0,47.0,5.0,10.7,4021.0
2011,WZ08-4799,"Other retail sale not in stores, stalls or markets",20 or more persons employed,214.0,558.0,11997.0,4062.0,18989.0,339.0,3357.0,70.0,7.0,17.4,3962.0
